url,method,status,time,size,mime_type,error
https://www.perplexity.ai/_next/static/chunks/pages/threads-3d3880247c95981c.js,GET,200,94.92499999760184,1678,application/javascript,
https://www.perplexity.ai/_next/static/chunks/29107295-54c46f60208f68c8.js,GET,200,94.97100000226055,69738,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/privacy-b666b5a09a61d4be.js,GET,200,116.60100000153761,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/about-3b4fd17d41583f89.js,GET,200,117.30000000170548,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/5675-368d586f894f25f8.js,GET,200,117.46100000164006,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/android-8dce4f4fda5e6a50.js,GET,200,130.16000000061467,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/iphone-9213ea41b18c8171.js,GET,200,132.58199999836506,0,application/javascript,
https://o4504136533147648.ingest.sentry.io/api/4504840841396224/envelope/?sentry_key=bb45aa7ca2dc43b6a7b6518e7c91e13d&sentry_version=7&sentry_client=sentry.javascript.nextjs%2F7.43.0,POST,0,354.53899999993155,0,x-unknown,net::ERR_BLOCKED_BY_CLIENT
https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,GET,0,598.1730000021344,0,x-unknown,net::ERR_BLOCKED_BY_CLIENT
https://accounts.google.com/gsi/client,GET,200,1803.001000001137,195905,application/javascript,
https://www.perplexity.ai/,GET,200,2603.204999999434,61189,text/html,
wss://www.perplexity.ai/socket.io/?EIO=4&transport=websocket&sid=KOEntuGt98UrTcmuAE3m,GET,101,3533.911000002263,0,x-unknown,
https://www.perplexity.ai/_next/static/chunks/2085-9edc8ddf9edcf2c3.js,GET,200,3970.831000002363,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/settings-bb360321e619b441.js,GET,200,3975.491000001057,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/120-323746b8ceb05c5f.js,GET,200,3975.8809999984805,0,application/javascript,
https://www.perplexity.ai/socket.io/?EIO=4&transport=polling&t=OYNHZrT,GET,200,4310.050000000047,97,text/plain,
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/index.json,GET,200,4643.520999998145,2,x-unknown,
https://342251b-beta.perplexity.ai/api/342251b,OPTIONS,204,4699.618999999535,0,x-unknown,
https://www.perplexity.ai/socket.io/?EIO=4&transport=polling&t=OYNHhPx,GET,200,5433.951999999408,97,text/plain,
https://342251b-beta.perplexity.ai/api/342251b,POST,200,6564.193000001978,568,text/plain,
https://www.perplexity.ai/_next/static/chunks/pages/search/%5B...uuid%5D-cac68852bcba84e9.js,GET,200,6732.007999999041,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/9547-1832b5fd4069a5b8.js,GET,200,6732.217000000674,0,application/javascript,
